id,sku,name,short_description,image,price,product_link,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
23865953,6837367285320,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,ĐIỆN THOẠI BÀN CÓ DÂY PANASONIC KX-TS500MX - GIAO MÀU NGẪU NHIÊN KHI ĐẶT HÀNG•Điều chỉnh âm lượng điện tử •Chức năng quay lại số vừa gọi •Giá treo tường • Có phím FLASH - Dùng để chuyển máy nội nộ•...,https://salt.tikicdn.com/cache/280x280/ts/product/8c/58/50/0d3e16d51e72a3812d70a9bf322a8165.jpg,330000,,330000,,0,0,6,,available,,1000,1000,,18804,Panasonic
148696890,5450759650359,Máy tính bảng Moocis màn hình cong tích cầu hình tốt 2019,       Mua sắm theo giá:   Dưới $ 200   Thương hiệu:   Moocis   Bộ xử lý Tần số chính:   Quata Core   Hệ điều hành:   Android 6.0   Dung lượng   ổ cứng:   16gb   Dung lượng lưu trữ:   ...,https://salt.tikicdn.com/cache/280x280/ts/product/6b/39/f6/b831c57ab0d68f2dcec81988321d6dbd.jpg,3936000,,3936000,,0,0,0,,available,,1000,1000,,111461,OEM
182850918,6590119631338,Máy đọc thẻ flashcard tiếng anh 224 từ,"#120K MÁY ĐỌC THẺ FLASHCARD Tiếng Anh 224 TỪ VỰNG KHÔNG CÓ SÓNG ĐIỆN TỪ, KÈM DÂY SẠC PINSANG, XỊN, MỊN. Máy đọc thẻ là công cụ hỗ trợ tuyệt vời cho mẹ và bé trong quá trình học Tiếng Anh.Mèo con bao g...",https://salt.tikicdn.com/cache/280x280/ts/product/d6/41/bf/457f4a0b5ac0d34d35a148fe308b2d0e.jpeg,120000,,120000,,0,0,0,,available,,1000,1000,,111461,OEM
172537996,9753773128928,"(Hàng chính hãng) Điện thoại bàn hữu tuyến H2P, hiệu Alcatel - Lucent","Điện thoại bàn IP model H2P (Có PoE), hiệu Alcatel - Lucent- Màn hình 2.3” 128x64 có đèn nền- 2 tài khoản SIP accOunt- Danh bạ lên tới 1,000 contact- Cổng tai nghe RJ9, Wideband HD handset- OpenVPN- 2...",https://salt.tikicdn.com/cache/280x280/ts/product/ab/f8/49/c91c79259e394681fc3e9650757e112f.png,2220000,,2220000,,0,0,0,,available,,1000,1000,,31978,Alcatel
177212711,8936762609506,Máy đọc thẻ flashcard tiếng anh hàng loại 1- 8 chip,"       Máy đọc thẻ flashcard tiếng anh là món đồ chơi giúp bé vừa học vừa chơi. Máy có 8 chip đọc to rõ ràng, kèm tiếng kêu mô phỏng âm thanh của các động vật, xe cộ giúp bé dễ nhớ các từ vựng.  ...",https://salt.tikicdn.com/cache/280x280/ts/product/53/84/5d/4d477a3b57935032c4ce23b6b7a8b51c.jpg,134599,,134599,,0,0,0,,available,,1000,1000,,111461,OEM
29446449,2371186125718,Điện thoại không dây IP 622CW ,"128 * 64 white backlit LCD screen 2*RJ45 10/100Mbps 4 Softkey 10 Multifunction key Codec G.711(A-law,Ulaw),G.723,G.729A/B,G.722,iBLC Telephone book Call history ...",https://salt.tikicdn.com/cache/280x280/ts/product/ae/6f/13/5b2b1836a382df1896a77309a21c0a39.jpg,1850000,,1850000,,0,0,0,,available,,1000,1000,,111461,OEM
252884859,4144563980985,Tay con điện thoại bàn Panasonic TGDA30-hàng chính hãng,Panasonic TGDA30 (mở rộng cho các máy DECT Phone : TGC210; TGC212; TGC310; TGC312; TGC313; TGD310; TGD312; TGF310;TGF320)Chú ý : Không sử dụng được khi không có máy mẹ như trênQuý khách không kết ...,https://salt.tikicdn.com/cache/280x280/ts/product/ea/bb/19/4bf6ecdc53dd2bcf3ddf481f1a36f164.jpg,990000,,990000,,0,0,0,,available,,1000,1000,,18804,Panasonic
274440344,5900195035934,Điện thoại Xiaomi Redmi Note 13 pro (8GB - 128GB) hàng chính hãng - Bảo hành 18 tháng,"Màn hìnhKích thước màn hình: 6.67 inchesCông nghệ màn hình: OLEDĐộ phân giải màn hình: 1220 x 2712 pixelsTính năng màn hình: 68 tỷ màu, tần số quét 120Hz, Dolby Vision, 1800 nits, Corning Gorilla Gla...",https://salt.tikicdn.com/cache/280x280/ts/product/88/c1/40/ef753ce8fb3c3b7afbbb04665340ff40.png,6490000,,6790000,,300000,4,0,,available,,1000,1000,,25422,Xiaomi
271822675,4604775147332,Máy Tính Bảng Samsung Galaxy Tab A8 - Hàng Chính Hãng,"Màn hìnhCông nghệ màn hình: TFT LCDĐộ phân giải: 1200 x 1920 PixelsMàn hình rộng: 10.5"" - Tần số quét Hãng không công bốHệ điều hành & CPUHệ điều hành: Android 11Chip xử lý (CPU): UniSOC T6...",https://salt.tikicdn.com/cache/280x280/ts/product/52/f0/5f/10de31b7efdbac109917e9a8b9af8125.png,5856000,,5856000,,0,0,0,,available,,1000,1000,,18802,Samsung
160434731,4022909547242,Máy Tính Bảng Samsung Galaxy Tab A8 4GB/64GB - Hàng Chính Hãng,"Máy Tính Bảng Samsung Galaxy Tab A8 4GB/64GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, tài liệu hướng dẫn sử dụng, dụng cụ lấy sim và lấy thẻ nhớ. Màn hình lớn hiển thị nhiề...",https://salt.tikicdn.com/cache/280x280/ts/product/bb/9c/d1/bbc9cdada9a83dbcfe07ea82171cc042.jpg,5856000,,5856000,,0,0,0,,available,,1000,1000,,18802,Samsung
215097578,7089416611244,Điện Thoại Di Động Forme D666 4G - Hàng Chính Hãng,"*****Thông số kỹ thuật sản phẩm Forme D666Màn hình: 2.4inchPin: 1800mAhThẻ Micro SDFM Radio: cóNghe nhạc: cóBluetooth: cóFONT CHỮ LỚNLOA NGHE NHẠC LỚNNguyên bộ mới 100% gồm 1 điện thoại, 1 pi...",https://salt.tikicdn.com/cache/280x280/ts/product/d6/19/9e/ede401d2621deb8436c2bab4229ee983.jpg,650000,,650000,,0,0,0,,available,,1000,1000,,150568,Forme
249730344,3765419775590,Điện thoại Masstel IZI 12 4G LTE - 2 Sim 2 Sóng - Pin 1000 mAh - Loa to - Hàng Chính Hãng - Bảo Hành 12 Tháng,       TN Store cam kết: ️   ️Chính hãng MASSTEL   ️1 đổi 1 trong 7 ngày đầu ️   ️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.   Điện thoại Masstel IZI 12 là chiếc điện thoại...,https://salt.tikicdn.com/cache/280x280/ts/product/f9/5b/f6/58f947573126587e04d46eeb2a3a40c2.jpg,456000,,456000,,0,0,0,,available,,1000,1000,,112638,Masstel
53380152,1033646664991,Điện Thoại IP Phone Fanvil X1S - Hàng Chính Hãng,"Điện thoại IP Fanvil X1SĐầy đủ tính năng, hiệu quả cao-Fanvil X1S / X1SP nổi bật với vẻ ngoài thanh lịch hoàn toàn mới với màn hình đèn nền rõ ràng và các phím dòng mới được thêm vào với đèn LED, gi...",https://salt.tikicdn.com/cache/280x280/ts/product/a7/ca/61/b87fe4db89fdff3ff664cadaa9942414.jpg,950000,,950000,,0,0,0,,available,,1000,1000,,525323,Fanvil
197902452,1361000426141,"Điện thoại Masstel Lux 20 4G dành cho người lớn tuổi - Hàng chính hãng, Nguyên Seal","Màn hìnhCông nghệ màn hình:Độ phân giải:Màn hình rộng:2.4""Mặt kính cảm ứng:Không có cảm ứngCamera sauKhông cóCamera trướcKhông cóHệ điều hành & CPUHệ điều hành:Không cóChip xử lý (CP...",https://salt.tikicdn.com/cache/280x280/ts/product/6d/c6/d4/0dafaa0302c142f71a052666dd736f25.jpg,790000,,790000,,0,0,0,,available,,1000,1000,,112638,Masstel
251772653,2239090412143,Điện thoại Masstel izi 56 4G (pin trâu-loa chữ to rõ) - Hàng Chính Hãng,"Thông tin sản phẩmTên sản phẩm :Masstel izi 56Dòng hãng :Feature phoneMàu :3 màu : Xanh , Đen , VàngBrand :MasstelModel:izi 56Thời gian bảo hành:12 tháng với máy (6 tháng với phụ kiện)Màn...",https://salt.tikicdn.com/cache/280x280/ts/product/ec/8d/e1/11f845c2cb874ccd89a4cfcc7fa77782.jpg,687000,,687000,,0,0,0,,available,,1000,1000,,112638,Masstel
153581568,9517929258488,Điện thoại Masstel IZI 55 4G - Hàng chính hãng,TN Store cam kết: ️️Chính hãng MASSTEL️1 đổi 1 trong 7 ngày đầu ️️ Sản phẩm được bảo hành 12 tháng với các lỗi của nhà sản xuất.Masstel trình làng Masstel IZI 55 mẫu điện thoại phổ thông hỗ trợ 4G...,https://salt.tikicdn.com/cache/280x280/ts/product/bc/7f/15/24fcb89f4dbb88ee6331f79be4e4b576.jpg,659000,,659000,,0,0,0,,available,,1000,1000,,112638,Masstel
274639765,5151458968009,"Điện thoại OPPO A2M 5G 6GB/128GB , Dimensity 6020 , Màn 90Hz , Rom tiếng việt - Hàng chính hãng","Thông số kỹ thuậtKích thước màn hình : 6.56 inchesCông nghệ màn hình : IPS LCDCamera chính: 13MP, f/2.2Camera trước : 5MP, f/2.2Chipset MediaTek : Dimensity 6020 8 nhânDung lượng : RAM 6 GBBộ n...",https://salt.tikicdn.com/cache/280x280/ts/product/63/bd/3f/fb7658b0316f4a930d29dbd22bbd22fa.jpg,2990000,,3690000,,700000,19,0,,available,,1000,1000,,25643,OPPO
262908601,5149165813197,"Máy tính bảng chắc chắn oukitel RT3 (chống nước,chống va đập,Ram 4Gb,Rom 64 Gb,màn hình 8 inch,pin 5150 mAh)- hÀng chính hãng","Chống nước,chống va đậpMàn hình 8“HD+,1200*800CPU--MTK Helio P22, HĐH-Android 12Android 12Pin 5150mAhRAM  4GB , ROM 64GB,Sử dụng 2 sim hoặc 1 sim,1thẻ nhớBluetooth 5.0, Bluetooth HID, GPS+Glona...",https://salt.tikicdn.com/cache/280x280/ts/product/3b/e4/0a/bf889aebf023b480573dc47ca7edc460.png,4990000,,4990000,,0,0,0,,available,,1000,1000,,112735,Oukitel
262589811,2396116198857,Điện thoại Samsung Galaxy A24 (6GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,"Samsung Galaxy A24 6GB tiếp tục sẽ là mẫu điện thoại tầm trung được nhà Samsung giới thiệu đến thị trường Việt Nam vào tháng 04/2023, máy nổi bật với giá thành rẻ, màn hình Super AMOLED cùng camera 50...",https://salt.tikicdn.com/cache/280x280/ts/product/43/d2/f7/519af1664517dca48d01d0bf6ce4a591.jpg,6084000,,6084000,,0,0,0,,available,,1000,1000,,18802,Samsung
192348147,5922022490042,Điện thoại Oppo A57 (4GB/64GB) - Hàng chính hãng," Màn hình: IPS LCD 6.56"", 720 x 1612 Pixels Hệ điều hành: Android 12 Camera sau: 13 MP + 2 MP Camera trước: 8 MP Chipset: Helio G35 RAM: 4 GB Bộ nhớ trong: 64 GB Cổng kết nối/sạc: USB-C Dung l...",https://salt.tikicdn.com/cache/280x280/ts/product/fd/85/18/ca377d0bc0fe919755c2b751b48b6b99.jpg,4284000,,4284000,,0,0,0,,available,,1000,1000,,25643,OPPO
273388474,4115164048915,Điện thoại chắc chắn Ulefone Power Armor 18T Ultra (chụp ảnh nhiệt Camera FLIR5G 512GB ROM +24GB RAM)- hàng chính hãng,"Hệ điều hành: Android 13Độ phân giải màn hình: 1080 x 2408 FHD+CPU: MediaTek Dimension 7050, octa-core lên tới 2,6 GHz, 8, 2x Cortex-A78 + 6 x Cortex-A55 2. GPU:Arm Mali-G68 MC4Màn hình 6,58 inch...",https://salt.tikicdn.com/cache/280x280/ts/product/c8/9d/d8/792d7d6173e2af937d35d2b225f8b2ce.png,15990000,,15990000,,0,0,0,,available,,1000,1000,,169013,Ulefone
273366296,3730815651709,"ulefone Armor 24 (TIÊU CHUẨN MIL-STD-810H ,IP69K, chống nước ,chống sốc,pin 22000mah , màn hình6,78 inch, NFC, Ram24GB(12Gb+12Gb),rom 256GB)-hàng chính hãng ","Kích thước màn hình 6,78 inchĐộ phân giải màn hình 1080 x 2460 FHD+,PPI 396CPU MediaTek Helio G96,Tần số chính 2.05GHzPin Li-polymer 22000mAh,sạc nhanh 66W, 11V/6ALoại C, USB 2.0 , Giắc cắm tai ng...",https://salt.tikicdn.com/cache/280x280/ts/product/aa/29/6a/60cb17f59d80d38d3f11b1d1c053cc23.png,7990000,,7990000,,0,0,0,,available,,1000,1000,,169013,Ulefone
245770363,5252104731475,Điện thoại Samsung Galaxy A04e (3GB/32GB) - Hàng chính hãng,"Màn hình: PLS LCD 6.5"", 720 x 1600 (HD+)Hệ điều hành: Android 12Camera sau: 13 MP + 2 MPCamera trước: 5 MPChipset: Mediatek MT6765 Helio P35RAM: 3 GBBộ nhớ trong: 32 GBCổng kết n...",https://salt.tikicdn.com/cache/280x280/ts/product/bd/ef/69/6733dca8fd37e1672113f75ffa5907db.jpg,2325000,,2325000,,0,0,0,,available,,1000,1000,,18802,Samsung
249178196,8349530145579,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Xanh - Hàng chính hãng,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",https://salt.tikicdn.com/cache/280x280/ts/product/b5/f3/39/cbc9a37798590ec00c5767a05730b72c.jpg,7290000,,8490000,,1200000,14,0,,available,,1000,1000,,18802,Samsung
252073075,2260530136443,Điện thoại Masstel IZI11 4G - Hàng Chính Hãng,"  Đặc điểm nổi bật của Masstel Izi 11 4G   Masstel IZI 11 4G là 1 phiên bản điện thoại phổ thông của nhà Masstel có tích hợp 4G mang lại trải nghiệm nghe gọi cực tốt, cùng thiết kế thân thiện dễ dùn...",https://salt.tikicdn.com/cache/280x280/ts/product/ae/b5/0a/be670c80bd259886e553e3c6c4ec6f0c.jpg,468000,,468000,,0,0,0,,available,,1000,1000,,112638,Masstel
224873580,3729447850823,Điện thoại Masstel izi 26 - Hàng chính hãng ,Bên cạnh sự ưa chuộng của nhiều mẫu smartphone thì đâu đó những sản phẩm điện thoại phổ thông vẫn rất được lòng người dùng. Mẫu  đã được ra mắt với nhiều ưu điểm cần có của một chiếc điện thoại “cục g...,https://salt.tikicdn.com/cache/280x280/ts/product/4f/1d/95/5d9d4a33caa2163e9052f2abdc6dfb88.jpg,600000,,600000,,0,0,0,,available,,1000,1000,,112638,Masstel
247730209,4248112816958,Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng,...,https://salt.tikicdn.com/cache/280x280/ts/product/ec/98/cc/c159d0008d7eb217018d909dc1b50708.png,7164000,,7164000,,0,0,0,,available,,1000,1000,,18802,Samsung
255866251,3568332829406,Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,"Thông số kỹ thuậtMàn hình6.6 inch, PLS LCD, FHD+, 1080 x 2408 PixelsCamera sau50.0 MP + 2.0 MP + 2.0 MPCamera Selfie13.0 MPRAM4 GBBộ nhớ trong128 GBCPUExynos 850Dung lượng pin5000 mAhT...",https://salt.tikicdn.com/cache/280x280/ts/product/39/48/0e/07eb7ca174686b0a9879af4a2eb41299.jpg,3349000,,4490000,,1141000,25,0,,available,,1000,1000,,18802,Samsung
273411988,8800695148829,"Điện thoại Xiaomi Redmi 13C (6+128GB) | 6.74"" 90Hz| Media Tek Helio G85| 5000mAh - Hàng chính hãng","Thông số kỹ thuậtMàn hình 6.74 inch, IPS LCD, HD+, 720 x 1600 PixelsCamera sau 50.0 MP + 2.0 MPCamera Selfie 8.0 MPRAM 6 GBBộ nhớ trong 128 GBCPU Helio G85GPU Mali-G52 MC2Dung lượng pin 5000 m...",https://salt.tikicdn.com/cache/280x280/ts/product/f2/57/75/e753d11062e7f3bc84520566fe194602.jpg,3090000,,3490000,,400000,11,0,,available,,1000,1000,,25422,Xiaomi
274191773,4124844928679,"Điện thoại ZTE Libero 5G IV - 4GB/128GB Dimensity 700 , Kháng nước IP67 , Sạc nhanh 22,5W - Mới nguyên seal - Hàng nhập khẩu","Mô tả sản phẩm Điện thoại ZTE Libero 5G IV - 4GB/128GB Dimensity 700 , Kháng nước IP67 , Sạc nhanh 22,5W - Mới nguyên seal - Hàng nhập khẩuCấu hình chi tiết : Độ phân giải Full HD+ (1080 x 2400 ...",https://salt.tikicdn.com/cache/280x280/ts/product/81/00/e6/90ead980cb6221148ca246fc9c14e623.jpg,2399000,,2990000,,591000,20,1,,available,,1000,1000,,162007,Tecno
274019932,7297062192066,"Điện thoại Masstel Izi 56 4G (LTE) Gọi HD Call ,Pin khủng ,loa lớn - Hàng Chính Hãng","Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángCấu hình sản phẩm :Màu Sắc Black, Blue, GoldDung Lượng Pin 2500mAhHỗ trợ sim: 2 Sim 2 Sóng...",https://salt.tikicdn.com/cache/280x280/ts/product/71/f8/aa/61c27ebcb3e1d360980e115f19f887a5.jpg,569000,,650000,,81000,12,0,,available,,1000,1000,,192229,Massel
272555368,7570165499992,XIAOMI 13T 5G (12GB-256GB) - Hàng chính hãng,"Tiếp tục là cái tên gây sốt tại thị trường Việt Nam nhờ cấu hình mạnh mẽ cùng mức giá bán phải chăng. Điện thoại được trang bị chip Dimensity 8200-Ultra mạnh mẽ, màn hình đẹp và còn được hợp tác với L...",https://salt.tikicdn.com/cache/280x280/ts/product/9a/ce/60/39c48907c25ca0110f2f2d8a0d7df3fe.png,11300000,,11990000,,690000,6,1,,available,,1000,1000,,25422,Xiaomi
213931247,1677434219733,Điện thoại Samsung Galaxy A04 (3GB / 32GB) - Hàng chính hãng - Mới 100% Nguyên Seal - Pin Khủng 5000 mAh - Bảo Hành 12 Tháng,Điện thoại Samsung Galaxy A04 (3GB / 32GB) - Hàng chính hãng - BH 12 Tháng GZ26️MÔ TẢ SẢN PHẨM️Samsung Galaxy A04 một cái tên khá quen thuộc của dòng Galaxy A khi sở hữu cho mình một thiết kế đơn g...,https://salt.tikicdn.com/cache/280x280/ts/product/6a/d2/4b/fdcd9917242118e899d02b07cf7ddd48.png,2400000,,2400000,,0,0,0,,available,,1000,1000,,18802,Samsung
274544634,4313143055173,"Điện thoại Redmi Note 12R 5G 6/128GB Snapdragon 4 Gen 2, Rom Quốc tế có sẳn Tiếng việt - Hàng nhập khẩu","Thông số kỹ thuậtMàn hình:IPS LCD, 90Hz, 550 nits6.79 inches, Full HD+ (1080 x 2460 pixels)Tỷ lệ 20.5:9, mật độ điểm ảnh ~396 ppiHệ điều hành:Android 13, MIUI 14Camera sau:50 MP, f/1.8 ...",https://salt.tikicdn.com/cache/280x280/ts/product/43/b8/49/e2fc95922f52f6b546b3159e2e64454d.jpg,3090000,,3590000,,500000,14,0,,available,,1000,1000,,25422,Xiaomi
273360836,1149314297665,"Điện thoại Ulefone armor 22(chống nước,chống va đập, Màn hình giọt nước 6,58 inch, RAM:8GB,Rom 128GB/256GB,Thẻ nhớ microSD Lên đến 512GB, Camera kép 64MP + 64MP)- hàng chính hãng","Màn hình giọt nước 6,58 inch, LCD công nghệ IPS20:9,1080 x 2408 FHD+401 ppiCPU MediaTek Helio G96Pin 6600mAh,Cổng USB Type-C,sạc nhanh 33WChống tia nước, nước và bụi Xếp hạng theo tiêu chuẩn IEC ...",https://salt.tikicdn.com/cache/280x280/ts/product/5e/e6/8c/9e6bacfdb1dd5058ea80d1f8c65e519c.png,5990000,,5990000,,0,0,0,,available,,1000,1000,,169013,Ulefone
249890023,8316927075310,Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,"Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Bộ sạc, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng nhanh. Màn hình rực nét, vuốt chạm mượt...",https://salt.tikicdn.com/cache/280x280/ts/product/f3/4d/65/07e40a0e40b246a3dfdc571ee31cacdf.png,9000000,,9000000,,0,0,0,,available,,1000,1000,,25422,Xiaomi
261965186,7645022568049,Điện Thoại Xiaomi Redmi Note 12S (8GB/256GB) - Hàng Chính Hãng,"THÔNG SỐ KĨ THUẬTThông số kỹ thuật chi tiết Xiaomi Redmi Note 12SMàn hìnhCông nghệ màn hình: AMOLEDĐộ phân giải: Full HD+ (1080 x 2400 Pixels)Màn hình rộng: 6.43"" - Tần số quét 90 HzĐộ sáng tối...",https://salt.tikicdn.com/cache/280x280/ts/product/81/95/91/1bf083e6916d50f4fedce4fa778ea10d.png,6132000,,6132000,,0,0,1,,available,,1000,1000,,25422,Xiaomi
270707514,5908533103176,Máy Đọc Sách BOOX Tab Mini C - Hàng Chính Hãng,"Hiệu năng tuyệt vời trong một thiết kế nhỏ gọnMáy Đọc Sách BOOX Tab Mini C chỉ đơn giản là nâng trải nghiệm đọc và ghi chú lên một cấp độ hoàn toàn mới với công nghệ màn hình màu tiên tiến nhất, phần...",https://salt.tikicdn.com/cache/280x280/ts/product/0f/da/86/05f05f4b1982852b68c583743006642f.jpg,11750000,,12990000,,1240000,10,1,,available,,1000,1000,,183637,Onyx Boox
253443894,9839325928397,Điện Thoại Samsung Galaxy M14 5G (4GB/128GB) - Hàng Chính Hãng,ĐẶC ĐIỂM NỔI BẬTKiểu dáng hiện đại cùng nhiều lựa chọn về màu sắc giúp phù hợp với nhiều ngườiKhông gian hiển thị rộng lớn với màn hình 6.6 inch cùng tấm nền LCD thế hệ mớiChip Exynos 1330 độc qu...,https://salt.tikicdn.com/cache/280x280/ts/product/99/bc/de/a0d6f95c13581a3ccb7ed00075ddddcb.png,3937000,,3937000,,0,0,0,,available,,1000,1000,,18802,Samsung
273640492,3059168251000,Điện Thoại Samsung Galaxy A05 (6GB/128GB) - Hàng Chính Hãng," Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Ch...",https://salt.tikicdn.com/cache/280x280/ts/product/5b/4d/02/593083642017d296811c5c9cd006c00c.jpg,3450000,,3450000,,0,0,1,,available,,1000,1000,,18802,Samsung
244355503,7424543153730,Điện thoại Samsung Galaxy A04s (4GB/64BG) - Hàng chính hãng,Thông tin thêm về sản phẩm️ Chính Hãng Samsung Việt Nam️ Máy mới Fullbox 100% - Chưa Active️ Bao test 30 ngày nếu có lỗi phần cứng từ nhà sản xuất️ Bảo hành chính hãng Samsung 12 tháng Thông số sản...,https://salt.tikicdn.com/cache/280x280/ts/product/63/76/20/b647243117cc5935ad3a06411849c3b0.jpg,3990000,,3990000,,0,0,0,,available,,1000,1000,,18802,Samsung
249168949,4419043364630,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Bạc - Hàng chính hãng,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",https://salt.tikicdn.com/cache/280x280/ts/product/a2/75/c4/27a8a5021e8ddb7b497a8e0e28be2a33.jpg,7290000,,8490000,,1200000,14,0,,available,,1000,1000,,18802,Samsung
121059239,3532602985141,Máy Tính Bảng Samsung Galaxy Tab A7 Lite T225 3GB/32GB - Hàng Chính Hãng,"Máy Tính Bảng Samsung Galaxy Tab A7 Lite T225 3GB/32GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp dữ liệu, tài liệu hướng dẫn sử dụng, dụng cụ lấy sim và lấy thẻ nhớ.Trọng lượng chỉ 37...",https://salt.tikicdn.com/cache/280x280/ts/product/9e/7c/03/baaf400bba31a177aaa323fb9b58970f.jpg,3587000,,3587000,,0,0,0,,available,,1000,1000,,18802,Samsung
273897590,1957495015051,Điện thoại Tecno SPARK 20c (8+8)GB/128GB - MTK G36 | 5000 mAh | Sạc nhanh 18W | Hàng Chính Hãng,Điện thoại Tecno SPARK 20c----Thông số kỹ thuật• Loa kép dts 400% âm lượng• Màn hình Đục lỗ 90Hz• Camera sau 50MP | 2 đèn Flash Selfie• RAM 8(4+4)GB | ROM 128GB• Dynamic Port• Sạc Nhanh ...,https://salt.tikicdn.com/cache/280x280/ts/product/4f/ae/70/d23ccce7a19bb9a80068fad345389254.png,2490000,,2690000,,200000,7,0,,available,,1000,1000,,162007,Tecno
271730109,5704199107752,"Điện thoại chắc chắn Ulefone Armor X13, (Ram 12GB(6Gb+6Gb),Rom 64GB,chống nước,chống va đập IP68/IP69K, Android 13,CPU MediaTek Helio G36 Octa Core,Màn hình 6,52 inch, Mạng: 4G, NFC,OTG)-hàng chính hãng","Màn hình: 6,52 inch, 720 x 1600 HD+, 20:9, 269PPIAndroid 13CPU: MediaTek Helio G36 8 nhânRAM 12GB(6GB +6GB),Rom 64GB,thẻ nhớ 256GB (không bao gồm)Mở khóa: ID vân tay & Mở khóa bằng khuôn mặt...",https://salt.tikicdn.com/cache/280x280/ts/product/4e/e7/c4/5f8eed65029e9afe407d2072eb955e13.jpg,3990000,,3990000,,0,0,1,,available,,1000,1000,,169013,Ulefone
273664463,5991700830577,Điện Thoại Oppo A18 4GB/128GB - Hàng Chính Hãng,"Điện Thoại Oppo A18 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, sách hướng dẫn, vỏ bảo vệ.Màn hình lớn hiển thị tốt hơn- Với màn hình IPS LCD rộng 6.56...",https://salt.tikicdn.com/cache/280x280/ts/product/d2/10/a9/f2276a0bd7baf34b4242c8fce8355724.jpg,3399000,,3990000,,591000,15,0,,available,,1000,1000,,25643,OPPO
273244815,5501419051957,Điện thoại Samsung Galaxy A23 5G 4GB/128GB Đen - Hàng chính hãng,"Diện mạo sang trọng, mỏng nhẹ linh hoạt sở hữu thân máy siêu mỏng nhẹ với trọng lượng chỉ khoảng 197g, dày khoảng 8.4 mm, cho cảm giác cầm nắm vừa vặn và thoải mái. Đây ắt hẳn là “chân ái” đối với c...",https://salt.tikicdn.com/cache/280x280/ts/product/b2/2f/08/a7891638fe6909af2a669f0ce818f4ab.jpg,4160000,,5990000,,1830000,31,0,,available,,1000,1000,,18802,Samsung
270510406,4763759740069,Điện thoại Vivo Y36 (8GB/128GB) - Hàng Chính Hãng - Camera 50MP - Sạc Nhanh 44W,...,https://salt.tikicdn.com/cache/280x280/ts/product/f1/c2/81/55a8cae03f215bd75dab198181ef799a.png,5190000,,5190000,,0,0,2,,available,,1000,1000,,52232,Vivo
247823537,4349454220044,Điện thoại Realme C55 (6GB/128GB) - Hàng chính hãng,"Bài viết đánh giáGần đây, chiếc điện thoại Realme C55 đã được giới thiệu chính thức với bộ thông số kỹ thuật đáng chú ý và giá cả phù hợp cho người dùng, hãng tạo ra sản phẩm này nhằm cải thiện trải ...",https://salt.tikicdn.com/cache/280x280/ts/product/12/2d/4e/693dd1d571dc499b6031965d454f3cc1.jpg,3790000,,4990000,,1200000,24,3,,available,,1000,1000,,247549,Realme
258330471,2306641606173,"Điện thoại để bàn tân cổ điển phím bấm DT08, Điện thoại nghe gọi được","❓ Điện thoại này có nghe gọi được không? Lắp sim như thế nào?-  Ngày nay do ảnh hưởng của Smartphone, nên chiếc điện thoại bàn không còn được sử dụng nhiều như trước, hoặc có nhiều anh chị nghĩ điện ...",https://salt.tikicdn.com/cache/280x280/ts/product/aa/2e/fb/9205b92138d51b615fd1723ba68f1ad3.jpg,3500000,,3500000,,0,0,1,,available,,1000,1000,,111461,OEM
