id,sku,name,short_description,image,price,product_link,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
262804838,2456019413390,Thùng 24 hộp sữa lúa mạch Nestlé MILO Dynamind Bạc Hà mới (24*200ml),"Milo Mindvibe dành cho giới trẻ - MỚINăng lượng ""chạm đáy"" vì giấc học chiều khiến Teen uể oải? Hay cả ngày buôn chuyện xuyên châu lục khiến đầu óc hơi ""ngã gục""? Làm thế nào để vượt qua cảm giác uể ...",https://salt.tikicdn.com/cache/280x280/ts/product/2b/e1/f9/e1ff68adeab905879663f141edaf6a08.jpg,284000,,355000,,71000,20,3,,available,,1000,1000,,33574,MILO
273187025,1982407050633,[Tặng Bình Nước Milo 700ml] Thức uống lúa mạch Nestlé MILO Nguyên chất 400g (hũ nhựa),"Mẹ có biết trẻ cần nhiều năng lượng cho cả ngày dài học tập và vận động? Mẹ luôn muốn tìm kiếm các sản phẩm sữa giàu dinh dưỡng và năng lượng để không những giúp trẻ phát triển chiều cao, cân nặng mà ...",https://salt.tikicdn.com/cache/280x280/ts/product/3d/91/5e/6e2eb30e813cdd041400f60f6530a71b.jpg,71500,,89000,,17500,20,3,,available,,1000,1000,,33574,MILO
59514129,2870819063422,Trung Nguyên Legend - Cà phê hòa tan G7 3in1 - Bịch 50 sticks x 16gr (gói dài),CÀ PHÊ HÒA TAN G7 3IN1 – BỊCH 50 STICKS X 16GR BỘ SẢN PHẨM BAO GỒM: Túi 50 gói dài x 16grĐẶC ĐIỂM NỔI BẬT:Cà phê G7 3in1 được 89% người tiêu dùng bình chọn là sản phẩm yêu thích hơn các loại cà ph...,https://salt.tikicdn.com/cache/280x280/ts/product/a1/b5/86/35bacb830a18cb7095da93f03c083a22.jpg,143000,,164114,,21114,13,226,,available,,1000,1000,,517665,Trung Nguyên Legend
39702057,1667755414224,Trung Nguyên Legend - Cà phê rang xay S Chinh phục - Bịch 500gr,"CÀ PHÊ RANG XAY S CHINH PHỤC – BỊCH 500GR ĐẶC ĐIỂM NỔI BẬT:Cà phê rang xay S có màu nước nâu sánh, hương thơm đầy, vị đậm đà, đây chính là người bạn đồng hành đích thực trên con đường CHINH PHỤC T...",https://salt.tikicdn.com/cache/280x280/ts/product/41/99/d8/a827fa1d89530eb6527213b9097120b8.jpg,65000,,72412,,7412,10,426,,available,,1000,1000,,517665,Trung Nguyên Legend
58405538,6720604525306,Trung Nguyên Legend - Cà phê rang xay I Khát vọng - Bịch 500gr,"CÀ PHÊ RANG XAY I KHÁT VỌNG – BỊCH 500GR ĐẶC ĐIỂM NỔI BẬT:Sử dụng những công nghệ chế biến cà phê hàng đầu thế giới và bí quyết không thể sao chép, cà phê rang xay I với màu nước nâu đậm, hương th...",https://salt.tikicdn.com/cache/280x280/ts/product/f1/14/f0/8f40a196f7c33492bf17adf3af8a0b35.jpg,76000,,85388,,9388,11,289,,available,,1000,1000,,517665,Trung Nguyên Legend
161409499,1879638278103,Thùng 48 hộp sữa tươi tiệt trùng ít đường TH True Milk 180ml (180ml x 48), Sữa tươi tiệt trùng nguyên chất TH True Milk giúp cả gia đình tận hưởng trọn vẹn dưỡng chất tự nhiên từ sữa tươi. Gia đình không còn nỗi lo các vấn đề về sức khoẻ khi sử dụng nhiều đường trong chế đ...,https://salt.tikicdn.com/cache/280x280/ts/product/73/7d/61/87944a49981337a29b21dc48d31949d5.jpg,459613,,459613,,0,0,405,,available,,1000,1000,,190889,TH True Milk
2454353,7888433754317,Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Dâu (170ml/Hộp),"Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Dâu được làm từ sữa chua lên men tự nhiên kết hợp cùng hương vị cam tươi tự nhiên thơm ngon, giúp cung cấp nhiều loại dưỡng chất cần thiết cho cơ thể ...",https://salt.tikicdn.com/cache/280x280/ts/product/63/24/9d/58134ab6c32b775648f32480a4bcc868.jpg,318000,,448000,,130000,29,564,,available,,1000,1000,,183605,Yomost
2454355,7264277997200,Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Cam (170ml/Hộp),"Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Cam được làm từ sữa chua lên men tự nhiên kết hợp cùng hương vị cam tươi tự nhiên thơm ngon, giúp cung cấp nhiều loại dưỡng chất cần thiết cho cơ thể ...",https://salt.tikicdn.com/cache/280x280/ts/product/d4/3c/bf/041155307695a8869f406d784bcd8ef3.jpg,318000,,448000,,130000,29,616,,available,,1000,1000,,183605,Yomost
272848014,9712667622017,"Hạt nêm rau củ Massel Úc 100% từ rau củ thảo mộc bảo vệ sức khỏe, dành cho ăn chay, ăn mặn, ăn kiêng và cho bé ăn dặm - QuaTangMe Extaste"," Hạt nêm rau củ Massel Úc 100% từ rau củ thảo mộc bảo vệ sức khỏe, dành cho ăn chay, ăn mặn, ăn kiêng và cho bé ăn dặm        1.Giới thiệu hạt nêm rau củ Massel Úc 100% từ rau củ thảo mộc       - ...",https://salt.tikicdn.com/cache/280x280/ts/product/3c/14/ee/8c00621fb29913dccea18019934424c9.jpg,87000,,180000,,93000,52,50,,available,,1000,1000,,192229,Massel
133682930,2973185842641,Dầu Ăn Cái Lân 1L/2L/5L,"Dầu thực vật tinh luyện Cái Lân được sản xuất từ nguyên liệu tự nhiên với công nghệ tinh chế hiện đại. Đây là dòng sản phẩm dầu ăn có có chất lượng tốt với mức giá hợp lý của Công ty TNHH Calofic, thí...",https://salt.tikicdn.com/cache/280x280/ts/product/35/a7/da/05e5bc6440bc6b62a54c5f6341d11d06.jpg,42900,,50000,,7100,14,715,,available,,1000,1000,,48253,Cái Lân
2454353,7888433754317,Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Dâu (170ml/Hộp),"Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Dâu được làm từ sữa chua lên men tự nhiên kết hợp cùng hương vị cam tươi tự nhiên thơm ngon, giúp cung cấp nhiều loại dưỡng chất cần thiết cho cơ thể ...",https://salt.tikicdn.com/cache/280x280/ts/product/63/24/9d/58134ab6c32b775648f32480a4bcc868.jpg,318000,,448000,,130000,29,564,,available,,1000,1000,,183605,Yomost
2454355,7264277997200,Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Cam (170ml/Hộp),"Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Vị Cam được làm từ sữa chua lên men tự nhiên kết hợp cùng hương vị cam tươi tự nhiên thơm ngon, giúp cung cấp nhiều loại dưỡng chất cần thiết cho cơ thể ...",https://salt.tikicdn.com/cache/280x280/ts/product/d4/3c/bf/041155307695a8869f406d784bcd8ef3.jpg,318000,,448000,,130000,29,616,,available,,1000,1000,,183605,Yomost
2454359,9737656560121,Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Trái Lựu (170ml/Hộp),"Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Trái Lựu được làm từ sữa chua lên men tự nhiên kết hợp cùng hương vị cam tươi tự nhiên thơm ngon, giúp cung cấp nhiều loại dưỡng chất cần thiết cho cơ th...",https://salt.tikicdn.com/cache/280x280/ts/product/de/bb/31/ebd97d722b59a6f99bb906ba29066278.jpg,314000,,448000,,134000,30,614,,available,,1000,1000,,183605,Yomost
262778222,9453990202739,[Tặng bình Jug 1L] Cà phê hòa tan NESCAFÉ - Cà Phê Sữa Đá (bịch 25 gói x 24g),"BỘ SẢN PHẨM BAO GỒM:01 Cà phê hòa tan NESCAFÉ - Cà Phê Sữa Đá (25 gói x 24g)01 Bình Lock&Lock 1LTHÔNG TIN CHI TIẾT1. Cà phê hòa tan NESCAFÉ - Cà Phê Sữa ĐáNhân đôi sánh quyện, nhân đôi vị s...",https://salt.tikicdn.com/cache/280x280/ts/product/2d/a3/b6/2e15501016138526e27176bbd0ce9c44.jpg,105500,,140000,,34500,25,17,,available,,1000,1000,,33560,NESCAFÉ
190845905,8820422513978,[Tặng Bộ bình ly Lumiarc 750ml & 200ml NESCAFE] Combo 3 Bịch Cà phê sữa NESCAFÉ (Bịch 25 gói x 24 g),"BỘ SẢN PHẨM BAO GỒM: 03 Bịch Cà phê sữa NESCAFÉ (Bịch 25 gói x 24 g)Tặng Bộ bình ly Lumiarc 750ml & 200ml NESCAFÉĐẶC ĐIỂM NỔI BẬT Công thức mới, chuẩn vị pha phin - Nhân đôi sánh quyện, x2 vị ...",https://salt.tikicdn.com/cache/280x280/ts/product/19/b4/a1/aff361cc244b2fc5c35763b9e69e55b9.jpg,340000,,400000,,60000,15,20,,available,,1000,1000,,33560,NESCAFÉ
176060005,8249544545982,"Trà gừng làm ấm cơ thể, giảm đầy hơi, khó tiêu, giảm cảm lạnh - Hộp 10 gói x 3g Đ.Y","Trà gừng làm ấm cơ thể, giảm đầy hơi, khó tiêu, giảm cảm lạnh - Hộp 10 gói x 3g Đ.YVới phương châm “Vì sự hài lòng của Quý khách” - Thomsoncare luôn đồng hành cùng bạn ""Chăm sóc sức khỏe cho mọi nhà""...",https://salt.tikicdn.com/cache/280x280/ts/product/3a/24/c8/4d416b879bf229239e18af51c27cc3e4.jpg,9000,,25000,,16000,64,18,,available,,1000,1000,,706667,Đại Uy
142996124,2662959003445,"Hạt nêm rau củ Massel Úc 100% từ rau củ thảo mộc bảo vệ sức khỏe, dành cho ăn chay, ăn mặn, ăn kiêng, và cho bé ăn dặm - OZ Slim Store","Hạt Nêm Cho Bé Massel Úc 100% Từ Rau Củ Và Thảo Mộc - Dùng Nấu Ăn Dặm Cho Bé, Món Chay, Món Mặn Cho Cả Gia Đình Giúp Món Ăn Thơm Ngon, Tiện Lợi, Bảo Vệ Sức Khỏe – 168g/Hộp         1.Giới thiệu hạt n...",https://salt.tikicdn.com/cache/280x280/ts/product/7a/ab/3a/7216c1d02d6e0d1ef35af05bc6bcde77.png,87000,,180000,,93000,52,16,,available,,1000,1000,,192229,Massel
54031205,7572995599263,Mì Goreng Vị Đặc Biệt Indomie (85G X 40 Gói/Thùng),"Mì Xào Indomie: với 4 SKU chính, 40 Gói/Thùng, HSD 8 tháng kể từ ngày sản xuất và đóng gói. - Mi Goreng Special (Đặc Biệt) 85g - Mi Goreng Rendang (Bò Cay) 91g - Mi Goreng Hot&Spicy (Cay Nồng) 79...",https://salt.tikicdn.com/cache/280x280/ts/product/7d/f7/2f/aca98551ad6ab5218aed62dc2523399b.jpg,211000,,240000,,29000,12,1548,,available,,1000,1000,,189497,Indomie
12688145,4918290670017,Thùng 24 lon cao Heineken Silver (330ml/lon),"Thùng 24 lon cao Heineken Silver (mới) (330ml/lon)Nhãn hiệu toàn cầuLịch sử Heineken® khởi đầu vào năm 1873 từ một xưởng sản xuất bia quy mô gia đình tại Amsterdam, Hà Lan. Ngày nay, với hơn 130 nhà...",https://salt.tikicdn.com/cache/280x280/ts/product/6c/fb/33/2907da50e37bb2a8f0e78ae6d7c79dab.jpg,486000,,544000,,58000,11,509,,available,,1000,1000,,151681,Heineken
183363617,2461356301732,"Trà tim sen GUfoods - Thanh mát, Giúp ngủ ngon, An thần, Cải thiện sức khỏe","GIỚI THIỆUTrà tim sen GUfoods (còn gọi là trà tâm sen) được tạo nên từ thành phần quý giá nhất của hoa sen. Với vị đắng nhẹ, ngọt dịu, hòa quyện cùng hương thơm thoang thoảng tự nhiên, trà tim sen gi...",https://salt.tikicdn.com/cache/280x280/ts/product/a9/0a/ab/787c7416c4df663a4c59ee255e321dc9.jpg,138000,,295000,,157000,53,33,,available,,1000,1000,,538981,gufoods
272198562,6838883022011,"Hạt nêm rau củ Massel Úc 100% từ rau củ thảo mộc bảo vệ sức khỏe, dành cho ăn chay, ăn mặn, ăn kiêng, và cho bé ăn dặm - Massel Official","Hạt nêm rau củ Massel Úc 100% từ rau củ thảo mộc bảo vệ sức khỏe, dành cho ăn chay, ăn mặn, ăn kiêng, và cho bé ăn dặm - Massel Official        1.Giới thiệu Hạt Nêm Rau Củ Massel Úc        - Phân L...",https://salt.tikicdn.com/cache/280x280/ts/product/47/6e/46/2777649f6c6e7fc71193a246cea4f132.png,87000,,180000,,93000,52,33,,available,,1000,1000,,192229,Massel
2454359,9737656560121,Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Trái Lựu (170ml/Hộp),"Thùng 48 Hộp Sữa Chua Lên Men Tự Nhiên Yomost Trái Lựu được làm từ sữa chua lên men tự nhiên kết hợp cùng hương vị cam tươi tự nhiên thơm ngon, giúp cung cấp nhiều loại dưỡng chất cần thiết cho cơ th...",https://salt.tikicdn.com/cache/280x280/ts/product/de/bb/31/ebd97d722b59a6f99bb906ba29066278.jpg,314000,,448000,,134000,30,614,,available,,1000,1000,,183605,Yomost
98565189,3545040290045,Thùng 24 Lon Nước Uống Có Gaz Pepsi Vị Chanh Không Calo (320ml/Lon),"Thế hệ Pepsi-Cola tiên phong dành cho bạn, với vị Cola trứ danh, không calo đem đến một trải nghiệm sảng khoái tột đỉnh, để bạn thoải mái bung hết chất mình.Nước Ngọt Có Gas Pepsi Vị Chanh Không Cal...",https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/38/33/64/7919ea963a01b9deb75cfe897a53e93d.png,205000,,260000,,55000,21,2198,,available,,1000,1000,,149689,Pepsi
66747989,5876417687777,Cát Vệ Sinh Cho Mèo - Cát Nhật 8L (6 mùi),"Hút ẩm tốt, chậu cát luôn khô ráo.Vón siêu tốt, ko lo bết đáy.Không bụi, thân thiện với môi trường, không chất gây hại, an toàn cho mèo sử dụng.Khử mùi cực tốt, hương thơm dễ chịuPhân loại: 4 mùi h...",https://salt.tikicdn.com/cache/280x280/ts/product/09/18/c8/e0aafc4c54dc4d575a46b0b80cf95fc6.jpg,70000,,70000,,0,0,6,,available,,1000,1000,,111461,OEM
134519490,2300202777600,Thùng 24 Lon Nước Tăng Lực Rockstar (250ml/ lon),"Đón đầu xu hướng nước giải khát hiện nay, Suntory Pepsico tiếp tục giới thiệu tới người tiêu dùng một sản phẩm mới mang thương hiệu Rockstar. Rockstar được ra mắt từ năm 2001 ở Mỹ và hiện tại đang là ...",https://salt.tikicdn.com/cache/280x280/ts/product/72/f5/2a/488e13c56c069ac563330f84f0eaeda7.JPG,243000,,260000,,17000,7,595,,available,,1000,1000,,214275,Rockstar
98329162,5355274241099,Thùng 24 Lon Nước Tăng Lực Sting Dâu (320ml/Lon),"Thùng 24 Lon Nước Tăng Lực Sting Dâu (320ml/Lon) - Đang mệt mỏi, uể oải? Nạp ngay Sting Dâu - Bật Gaz Sảng Khoái, Sung Sức Tức Thì!Sting - với công thức chứa Hồng sâm 4 năm tuổi và vị dâu ngon sảng ...",https://salt.tikicdn.com/cache/280x280/ts/product/14/07/45/4b571835d6563aa4742cf9bc3ab57fbb.JPG,248000,,280000,,32000,11,684,,available,,1000,1000,,149703,Sting
192876361,9489736532298,"Snack gạo lứt kẹp bơ hạt GUfoods (bơ điều / bơ đậu phộng) - Ăn kiêng, Ăn vặt healthy, Lành mạnh, Eat clean, Thực dưỡng","GIỚI THIỆUNếu bạn thương đang tìm kiếm món ăn vặt vừa ngon vừa giúp giảm cơn đói, lại healthy thì đừng bỏ qua Snack gạo lứt kẹp bơ hạt GUfoods nhé. Hương vị giòn xốp của gạo lứt kết hợp b...",https://salt.tikicdn.com/cache/280x280/ts/product/4f/38/8c/9fbb7855e7aec7976d8005d087833656.jpg,92000,,199000,,107000,54,13,,available,,1000,1000,,538981,gufoods
85479195,3123774604933,"Cà Phê Arabica Cầu Đất Nguyên Chất Rang Mộc Đặc Biệt, Hậu Vị Ngọt Đậm Hương Trái Cây, Hạt Pha Máy Xay Pha Phin Ngon Từ Nông Trại Message Coffee  ","Cà phê được hái lựa trái chín 99%.100% rang mộc với công nghệ hiện đại.Hương thơm nhẹ, ít chua thanh, hậu vị ngọt.Đóng gói có van thoát khí 1 chiều theo công nghệ Thuỵ Sĩ.Cảm nhận hương trái cây ...",https://salt.tikicdn.com/cache/280x280/ts/product/7e/90/32/18cd6d5e78336788e8f4145eb66ade97.png,98000,,119000,,21000,18,873,,available,,1000,1000,,894177,Message Coffee
98565212,8237020669367,Thùng 24 Lon Nước Ngọt Có Gaz Pepsi lon xanh (320ml/lon),"Pepsi là nhãn hiệu nước giải khát hương Cola có gas nổi tiếng toàn cầu, được kế thừa nhiều giá trị lịch sử lâu đời. Tại Việt Nam, tự hào là một nhãn hàng đại diện cho tiếng nói của giới trẻ cùng với t...",https://salt.tikicdn.com/cache/280x280/ts/product/1d/d8/b7/9a8e9488b9dcfe7a55bf45071a8f9f2b.JPG,256000,,260000,,4000,2,1360,,available,,1000,1000,,149689,Pepsi
161409497,9083121945944,Thùng 48 hộp sữa tươi tiệt trùng nguyên chất TH True Milk 110ml (110ml x 48), Sữa tươi tiệt trùng nguyên chất TH True Milk giúp cả gia đình tận hưởng trọn vẹn dưỡng chất tự nhiên từ sữa tươi. Gia đình không còn nỗi lo các vấn đề về sức khoẻ khi sử dụng nhiều đường trong chế đ...,https://salt.tikicdn.com/cache/280x280/ts/product/ba/aa/ab/5082c20fcb6ab71ae09bd251068a7b5f.jpg,292792,,292792,,0,0,169,,available,,1000,1000,,190889,TH True Milk
51932016,1549578999167,Cà Phê Phin Cầu Đất (Arabica & Robusta) Rang Xay Mộc Sạch Nguyên Chất Chuẩn Gu Người Việt - Túi 250Gr (Dạng Bột),Cà Phê Phin Cầu Đất là sự phối trộn của Robusta Lâm Đồng mang chất vị đậm đà hòa quyện cùng vị chua tinh tế của Arabica Cầu Đất. Tỷ lệ  30% Arabica và 70% Robusta thích hợp cho người gu đậm đà....,https://salt.tikicdn.com/cache/280x280/ts/product/cf/74/61/be49b91f16a84c9bee414187a0fae8fe.jpg,106000,,120000,,14000,12,663,,available,,1000,1000,,702493,DaLat Farm
107548406,8981291039299,Gạo Thơm Đặc Sản ST25 Neptune túi 5kg,"Gạo Thơm Đặc Sản ST25 Neptune được sản xuất từ giống lúa ST25 trứ danh của vùng đất Đồng Bằng Sông Cửu Long.Mang trong mình phẩm chất thượng hạng cùng hương vị tuyệt hảo, giống lúa ST25 đã làm rạng d...",https://salt.tikicdn.com/cache/280x280/ts/product/54/6f/c7/699bbf98f8ffb9baa1cbd3f1e83355ec.png,187000,,209664,,22664,11,263,,available,,1000,1000,,48258,Neptune
91474073,2097916443371,Cà phê hòa tan Nescafé 3in1 Cà Phê Sữa Đá 600G ( Bịch 25 Gói x 24g ),"Cà phê hòa tan Nescafé 3in1 Cà Phê Sữa Đá với công thức mới, cà phê sữa đá Nescafe nhân đôi sự sánh quyện với nhiều cà phê và sữa hơn. Mang đến 1 ly cà phê sữa thơm béo như pha phin, đậm ngon khó cưỡn...",https://salt.tikicdn.com/cache/280x280/ts/product/e4/de/2a/7ce4f1f36b30c4129dbd1f12d528926a.jpg,103500,,140000,,36500,26,397,,available,,1000,1000,,33560,NESCAFÉ
114809879,4435616772623,Dầu hào MAGGI chai 820g,"Dầu hào Maggi là một hỗn hợp sốt có chứa chiết xuất từ Hào nguyên chất hòa quyện với các gia vị khác, giúp cho món xào hàng ngày của bạn luôn dậy mùi, thơm ngon, sáng bóng, món kho thêm đậm đà thấm v...",https://salt.tikicdn.com/cache/280x280/ts/product/87/fa/be/1d357ee74d86ab1940c88966a7e4e628.png,56500,,65000,,8500,13,122,,available,,1000,1000,,45819,MAGGI
114809856,9092472933772,Cà phê hòa tan NESCAFÉ Café Việt Cà phê đen đá (Túi 35 gói x 16g),"Nescafé café Việt cà phê đen đá có hương vị cà phê đen đậm đà và mạnh mẽ với hương thơm lôi cuốn, cho bạn thỏa mãn niềm đam mê thưởng thức cà phê đen đá thuần túy Việt Nam.Nescafé café Việt được là...",https://salt.tikicdn.com/cache/280x280/ts/product/5c/dd/21/83b4c6d1672086e8f9105ca950218dbf.png,120500,,155000,,34500,22,251,,available,,1000,1000,,33560,NESCAFÉ
39702057,1667755414224,Trung Nguyên Legend - Cà phê rang xay S Chinh phục - Bịch 500gr,"CÀ PHÊ RANG XAY S CHINH PHỤC – BỊCH 500GR ĐẶC ĐIỂM NỔI BẬT:Cà phê rang xay S có màu nước nâu sánh, hương thơm đầy, vị đậm đà, đây chính là người bạn đồng hành đích thực trên con đường CHINH PHỤC T...",https://salt.tikicdn.com/cache/280x280/ts/product/41/99/d8/a827fa1d89530eb6527213b9097120b8.jpg,65000,,72412,,7412,10,426,,available,,1000,1000,,517665,Trung Nguyên Legend
179437521,7794245809455,"Hạnh Nhân Mỹ Rang Bơ Pams (50g/túi) Hạt Hạnh Nhân Giòn Thơm, Béo Bùi Vị Bơ, Thích Hợp Ăn Giảm Cân","  Hạnh Nhân Rang Bơ Nhập Khẩu Mỹ Pams - Sấy Chín, Giòn Thơm, Béo Bùi Vị Bơ   LOVE TASTE & LOVE HEALTH   ️ HẠNH NHÂN RANG BƠ PAMS:   - Là một trong những loại hạt giàu chất béo có lợi và khoáng...",https://salt.tikicdn.com/cache/280x280/ts/product/17/c3/a2/5af48cf2f2495e9b0c54cd57b6e594ca.png,20000,,40000,,20000,50,43,,available,,1000,1000,,501373,Pam's 
68006413,9233091089062,"Yến Mạch Cán Mỏng DK Harvest - Túi 500g, 1kg","LUÔN BÁN NHỮNG SẢN PHẨM CHẤT LƯỢNG NHẤT VỚI GIÁ CẢ PHÙ HỢP NHẤT.Tất cả các sản phẩm của DK Harvest đều được kiểm nghiệm tại Trung tâm phân tích Công nghệ cao, đạt tiêu chuẩn chất lượng, đảm bảo sản ...",https://salt.tikicdn.com/cache/280x280/ts/product/6b/fd/0b/3c9c6f6ea4081abcefc058d591c2129a.jpg,25000,,29000,,4000,14,1058,,available,,1000,1000,,247513,DK Harvest
